id,focus,signal,slack,drag,confidence,score,lane
l001,diagnostic quality,35,33,6,25,135,watch
l002,review cost,35,34,6,55,196,ship
l003,safe rewrite,35,35,6,85,257,ship
l004,change width,35,36,18,25,102,hold
l005,diagnostic quality,35,37,18,55,163,watch
l006,review cost,35,38,18,85,224,ship
l007,safe rewrite,35,39,34,25,57,hold
l008,change width,35,40,34,55,118,hold
l009,diagnostic quality,35,41,34,85,179,ship
l010,review cost,60,42,6,25,194,ship
l011,safe rewrite,60,43,6,55,255,ship
l012,change width,60,44,6,85,316,ship
l013,diagnostic quality,60,45,18,25,161,watch
l014,review cost,60,46,18,55,222,ship
l015,safe rewrite,60,47,18,85,283,ship
l016,change width,60,48,34,25,116,hold
l017,diagnostic quality,60,32,34,55,160,watch
l018,review cost,60,33,34,85,221,ship
l019,safe rewrite,85,34,6,25,236,ship
l020,change width,85,35,6,55,297,ship
l021,diagnostic quality,85,36,6,85,358,ship
l022,review cost,85,37,18,25,203,ship
l023,safe rewrite,85,38,18,55,264,ship
l024,change width,85,39,18,85,325,ship
l025,diagnostic quality,85,40,34,25,158,watch
l026,review cost,85,41,34,55,219,ship
l027,safe rewrite,85,42,34,85,280,ship
